"date","Ta_1_1_1","RH_1_1_1","Pa_1_1_1","WD_1_1_1","MWS_1_1_1","PPFD_1_1_1","PPFDr_1_1_1","SWC_1_1_1","Ts_1_1_1","SHF_1_1_1","SHF_1_2_1","SHF_2_1_1","SHF_2_2_1","LWin_1_1_1","LWout_1_1_1","SWout_1_1_1","Rg_1_1_1","Rn_1_1_1","P_rain_1_1_1"
2015-05-28,24.2609446041667,11.8985293111111,85.9020776770833,196.808136832222,3.16624997430556,770.018143246819,90.0252525252525,0.0337357639618056,25.1990833333333,2.9874933375,2.26783393541667,8.53422612428541,5.71519077916667,324.070325,474.188379166667,69.53811508125,372.40095750625,152.744776666667,0
2015-05-29,24.3876187222222,12.9257854715278,85.9609307638889,192.61055024475,2.57864581666667,742.413937512476,86.6029040404041,0.02967781253125,25.934930375,1.73868775625,1.607173795625,6.14697094452194,4.83987280020833,329.023239583333,472.864558333333,65.31992775,352.555338677083,143.39407625,0
2015-05-30,24.2674408819444,29.6595260902778,86.2350385763889,123.734000822729,4.65322907569444,680.470788104774,80.1458333333333,0.0275346528194444,26.570958375,4.15337345833333,1.381683314375,10.7629584419747,4.67879334583333,347.005158333333,471.051729166667,59.2624726875,320.743128245833,137.43408125,0
2015-05-31,23.5958265347222,38.3986502986111,86.2987682430556,175.393848258618,3.51822913611111,678.236395094649,78.7035984848485,0.0264835243229167,26.8497082083333,5.12560384520833,1.04499889583333,12.6215039688673,5.47182196770833,353.51935,472.99618125,56.8914922291667,311.012480410417,134.644138,0
2015-06-01,25.6348619583333,24.6978201875,86.1407457569445,179.246426663063,3.14427080625,666.024067540802,80.2174873737374,0.0247742187673611,27.0192355416667,5.488297575,1.24135267604167,13.3148404642458,4.82372340208333,358.513272916667,479.722339583333,58.8282890208333,319.821965935417,139.784609479167,0
2015-06-02,26.7346771597222,18.5841704263889,85.9747066875,198.462491417361,3.59927078055556,765.528012089809,88.9315025252525,0.0234467187118056,27.9219028333333,7.18952565,2.6427231525,16.5669604058764,5.84296767895833,337.988910416667,487.455041666667,68.2464528958333,369.59619535,151.8835975,0
2015-06-03,26.6232585277778,10.9591267215278,85.7695501805556,192.170067560208,3.8354166125,762.527156598639,89.9406565656566,0.0215832812986111,28.139152875,6.81124196875,2.0621939375,15.8438216795263,4.87614708333333,331.82835625,485.579991666667,69.1462299583333,371.833756747917,148.935882291667,0
2015-06-04,26.5071607777778,10.6619028041667,85.7902319097222,180.152001465278,3.84843745486111,664.044285486368,76.9618055555555,0.0195228992361111,27.5499580833333,4.80828712708333,0.404805414583333,12.0149115654196,3.20548174166667,347.031641666667,477.885320833333,58.2566585,311.568777875,122.458448354167,0
2015-06-05,27.5013320069444,21.3424593472222,85.8968088125,204.926797678056,3.41583328194444,686.029674515729,79.2613320707071,0.0187353159159722,29.0999165833333,9.75907521041667,4.12252301875,21.4789904206875,6.35971128125,379.654425,496.67678125,57.1138635291667,314.9263902875,140.790164791667,0
2015-06-06,27.3981765833333,32.5006958611111,85.8996330347222,173.463957662361,4.12781241875,735.386561712594,86.2064393939394,0.0186042534662535,30.2722915833333,8.98821707291667,5.568134563125,20.005394282714,7.48342040208333,376.722314583333,501.839,62.21409105,343.281433,155.950655625,0
2015-06-07,26.8097570416667,31.3921127708333,85.9218183645833,176.135215344111,2.86364581736111,483.690334959545,56.1827651515151,0.0172968923003819,29.5321106666667,4.84314293125,3.552799479375,12.0815429933144,3.51562145625,389.028404166667,479.883345833333,38.8006665833333,214.553336685417,84.8977234583333,0
2015-06-08,27.2646477777778,31.2135091805556,86.1446081215278,176.3079029375,4.20333327916667,563.047575238184,65.5116792929293,0.0161912673455208,29.4043196666667,5.76817381875,4.06041500833333,13.8498605046881,4.59350228541667,393.3615875,486.375579166667,45.99649170625,253.796299495833,114.78583,0
